user_id,item_list
167,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Fish Called Wanda, A (1988)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Maltese Falcon, The (1941)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Young Frankenstein (1974)|userCF_rec;Henry V (1989)|userCF_rec;Close Shave, A (1995)|userCF_rec;Three Colors: Red (1994)|userCF_rec;Amadeus (1984)|userCF_rec;African Queen, The (1951)|userCF_rec"
168,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Terminator 2: Judgment Day (1991)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Great Escape, The (1963)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Boot, Das (1981)|userCF_rec;Close Shave, A (1995)|userCF_rec;Princess Bride, The (1987)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec"
169,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Usual Suspects, The (1995)|userCF_rec;Four Rooms (1995)|manual_rec;Shawshank Redemption, The (1994)|userCF_rec;Get Shorty (1995)|manual_rec;Casablanca (1942)|hotest_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;12 Angry Men (1957)|userCF_rec;Godfather, The (1972)|hotest_rec;Lawrence of Arabia (1962)|userCF_rec;Titanic (1997)|userCF_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec"
170,"Schindler's List (1993)|hotest_rec;Silence of the Lambs, The (1991)|userCF_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Godfather, The (1972)|hotest_rec;North by Northwest (1959)|userCF_rec;Eat Drink Man Woman (1994)|userCF_rec;Braveheart (1995)|userCF_rec;As Good As It Gets (1997)|userCF_rec"
171,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Schindler's List (1993)|userCF_rec;Four Rooms (1995)|manual_rec;Usual Suspects, The (1995)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;12 Angry Men (1957)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;As Good As It Gets (1997)|userCF_rec;Godfather, The (1972)|hotest_rec;Amadeus (1984)|userCF_rec"
172,"Raiders of the Lost Ark (1981)|userCF_rec;Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Star Wars (1977)|userCF_rec;Four Rooms (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Close Shave, A (1995)|userCF_rec;Rear Window (1954)|hotest_rec;Titanic (1997)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;Empire Strikes Back, The (1980)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
173,"Toy Story (1995)|manual_rec;Rear Window (1954)|userCF_rec;Schindler's List (1993)|hotest_rec;GoldenEye (1995)|manual_rec;Casablanca (1942)|hotest_rec;Boot, Das (1981)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;To Kill a Mockingbird (1962)|userCF_rec;North by Northwest (1959)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Good Will Hunting (1997)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Close Shave, A (1995)|userCF_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Grand Day Out, A (1992)|userCF_rec"
174,"Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Toy Story (1995)|manual_rec;Braveheart (1995)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Terminator 2: Judgment Day (1991)|userCF_rec;Shall We Dance? (1996)|userCF_rec;Sense and Sensibility (1995)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec;Boot, Das (1981)|userCF_rec;Persuasion (1995)|userCF_rec"
175,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Casablanca (1942)|hotest_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Braveheart (1995)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Return of the Jedi (1983)|userCF_rec;Glory (1989)|userCF_rec;Dead Poets Society (1989)|userCF_rec;Sting, The (1973)|userCF_rec;Boot, Das (1981)|userCF_rec"
176,"Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Casablanca (1942)|userCF_rec;Rear Window (1954)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec;Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;L.A. Confidential (1997)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Close Shave, A (1995)|userCF_rec;Psycho (1960)|userCF_rec;Third Man, The (1949)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
177,"Schindler's List (1993)|hotest_rec;Close Shave, A (1995)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec;Third Man, The (1949)|userCF_rec;Toy Story (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Casablanca (1942)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec"
178,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Blues Brothers, The (1980)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Shall We Dance? (1996)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Some Folks Call It a Sling Blade (1993)|userCF_rec;It's a Wonderful Life (1946)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Affair to Remember, An (1957)|userCF_rec;Godfather, The (1972)|hotest_rec;Priest (1994)|userCF_rec;Manon of the Spring (Manon des sources) (1986)|userCF_rec;Waiting for Guffman (1996)|userCF_rec;Henry V (1989)|userCF_rec;Close Shave, A (1995)|userCF_rec"
179,"Schindler's List (1993)|hotest_rec;Braveheart (1995)|userCF_rec;Shawshank Redemption, The (1994)|userCF_rec;Toy Story (1995)|manual_rec;Graduate, The (1967)|userCF_rec;Casablanca (1942)|hotest_rec;GoldenEye (1995)|manual_rec;When Harry Met Sally... (1989)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Rear Window (1954)|hotest_rec;Four Rooms (1995)|manual_rec;Star Wars (1977)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Shall We Dance? (1996)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec"
180,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Godfather, The (1972)|userCF_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;12 Angry Men (1957)|userCF_rec;Star Wars (1977)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Good Will Hunting (1997)|userCF_rec;Boot, Das (1981)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec;North by Northwest (1959)|userCF_rec"
181,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|hotest_rec;Good Will Hunting (1997)|userCF_rec;Back to the Future (1985)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;As Good As It Gets (1997)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;It's a Wonderful Life (1946)|userCF_rec;Affair to Remember, An (1957)|userCF_rec;Apt Pupil (1998)|userCF_rec;Sunset Blvd. (1950)|userCF_rec;Braveheart (1995)|userCF_rec;Once Were Warriors (1994)|userCF_rec;Terminator 2: Judgment Day (1991)|userCF_rec"
182,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Casablanca (1942)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Manchurian Candidate, The (1962)|userCF_rec;Shall We Dance? (1996)|userCF_rec;Lawrence of Arabia (1962)|userCF_rec;North by Northwest (1959)|userCF_rec;Raiders of the Lost Ark (1981)|userCF_rec"
183,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Good Will Hunting (1997)|userCF_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Third Man, The (1949)|userCF_rec;It's a Wonderful Life (1946)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Once Were Warriors (1994)|userCF_rec;12 Angry Men (1957)|userCF_rec;Raging Bull (1980)|userCF_rec;Cinema Paradiso (1988)|userCF_rec;Sunset Blvd. (1950)|userCF_rec;Wrong Trousers, The (1993)|userCF_rec"
184,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Casablanca (1942)|hotest_rec;Close Shave, A (1995)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Four Rooms (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Third Man, The (1949)|userCF_rec;Raise the Red Lantern (1991)|userCF_rec;Strictly Ballroom (1992)|userCF_rec;As Good As It Gets (1997)|userCF_rec;Vertigo (1958)|userCF_rec"
185,"Toy Story (1995)|manual_rec;Casablanca (1942)|userCF_rec;GoldenEye (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Amadeus (1984)|userCF_rec;Vertigo (1958)|userCF_rec;Once Were Warriors (1994)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Third Man, The (1949)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Close Shave, A (1995)|userCF_rec;Gone with the Wind (1939)|userCF_rec"
186,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Casablanca (1942)|userCF_rec;Schindler's List (1993)|hotest_rec;Get Shorty (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Gone with the Wind (1939)|userCF_rec;Killing Fields, The (1984)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Apt Pupil (1998)|userCF_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Treasure of the Sierra Madre, The (1948)|userCF_rec;Third Man, The (1949)|userCF_rec;Vertigo (1958)|userCF_rec;As Good As It Gets (1997)|userCF_rec"
187,"Schindler's List (1993)|userCF_rec;Toy Story (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Wrong Trousers, The (1993)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Casablanca (1942)|hotest_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;Boot, Das (1981)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;North by Northwest (1959)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec"
188,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Good Will Hunting (1997)|userCF_rec;Schindler's List (1993)|hotest_rec;Vertigo (1958)|userCF_rec;Casablanca (1942)|hotest_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Boot, Das (1981)|userCF_rec;Titanic (1997)|userCF_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Dead Poets Society (1989)|userCF_rec;Star Wars (1977)|hotest_rec;Citizen Kane (1941)|userCF_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Third Man, The (1949)|userCF_rec;It's a Wonderful Life (1946)|userCF_rec"
189,"Schindler's List (1993)|hotest_rec;City of Lost Children, The (1995)|userCF_rec;Toy Story (1995)|manual_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Casablanca (1942)|hotest_rec;Silence of the Lambs, The (1991)|userCF_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Secrets & Lies (1996)|userCF_rec;Rear Window (1954)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Pather Panchali (1955)|userCF_rec;Boot, Das (1981)|userCF_rec;Copycat (1995)|manual_rec;One Flew Over the Cuckoo's Nest (1975)|userCF_rec;Usual Suspects, The (1995)|hotest_rec;Close Shave, A (1995)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;Godfather, The (1972)|hotest_rec"
190,"Star Wars (1977)|userCF_rec;Usual Suspects, The (1995)|userCF_rec;Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Raiders of the Lost Ark (1981)|userCF_rec;Rear Window (1954)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;Shall We Dance? (1996)|userCF_rec;Return of the Jedi (1983)|userCF_rec;Empire Strikes Back, The (1980)|userCF_rec"
191,"Toy Story (1995)|manual_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Schindler's List (1993)|userCF_rec;To Kill a Mockingbird (1962)|userCF_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;12 Angry Men (1957)|userCF_rec;Third Man, The (1949)|userCF_rec;Secrets & Lies (1996)|userCF_rec;North by Northwest (1959)|userCF_rec"
192,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;Shawshank Redemption, The (1994)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Rear Window (1954)|hotest_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;Godfather, The (1972)|hotest_rec;Citizen Kane (1941)|userCF_rec;Close Shave, A (1995)|userCF_rec;Wallace & Gromit: The Best of Aardman Animation (1996)|userCF_rec;Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963)|userCF_rec"
193,"Toy Story (1995)|manual_rec;Schindler's List (1993)|hotest_rec;Casablanca (1942)|hotest_rec;GoldenEye (1995)|manual_rec;Four Rooms (1995)|manual_rec;Get Shorty (1995)|manual_rec;12 Angry Men (1957)|userCF_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Godfather, The (1972)|hotest_rec;It's a Wonderful Life (1946)|userCF_rec;Great Escape, The (1963)|userCF_rec;Manchurian Candidate, The (1962)|userCF_rec;Glory (1989)|userCF_rec"
194,"Schindler's List (1993)|hotest_rec;Toy Story (1995)|manual_rec;Casablanca (1942)|hotest_rec;Wrong Trousers, The (1993)|userCF_rec;GoldenEye (1995)|manual_rec;Close Shave, A (1995)|userCF_rec;Grand Day Out, A (1992)|userCF_rec;L.A. Confidential (1997)|userCF_rec;Four Rooms (1995)|manual_rec;Shawshank Redemption, The (1994)|hotest_rec;Rear Window (1954)|hotest_rec;Get Shorty (1995)|manual_rec;Copycat (1995)|manual_rec;Usual Suspects, The (1995)|hotest_rec;Maltese Falcon, The (1941)|userCF_rec;Star Wars (1977)|hotest_rec;To Kill a Mockingbird (1962)|hotest_rec;One Flew Over the Cuckoo's Nest (1975)|hotest_rec;Silence of the Lambs, The (1991)|hotest_rec;Shall We Dance? (1996)|userCF_rec;Paths of Glory (1957)|userCF_rec;Godfather, The (1972)|hotest_rec;Secrets & Lies (1996)|userCF_rec;Reservoir Dogs (1992)|userCF_rec"
